Transaction_ID,Interaction_Speed,Input_Hesitation,Repeated_Attempts,Device_Type,IP_Location,Typing_Patterns,User_History,Session_Length,Geographical_Anomaly,Browser_Change,Uncommon_Service,Fraud
461,1.933667311,1,0,2,3,0,3,230,1,1,0,0
462,2.914492633,0,0,1,4,0,1,330,1,1,0,0
463,3.324794805,1,0,1,1,0,2,280,1,1,1,0
464,3.462044298,1,4,2,3,1,2,260,0,1,1,0
465,3.141576751,1,0,3,4,0,2,360,1,1,0,0
466,2.099500431,0,0,3,6,0,2,270,1,0,0,0
467,2.2339627,1,0,3,6,0,2,240,1,0,0,0
468,2.683232048,0,1,2,2,0,2,150,1,1,0,0
469,2.140152668,1,0,1,4,0,2,390,1,0,0,0
470,2.957572222,1,1,4,5,1,3,180,1,1,1,0
471,3.474415375,1,0,4,6,0,2,400,1,0,1,0
472,3.367628625,1,1,1,3,1,3,390,1,1,0,0
473,3.511031232,1,0,2,8,0,2,200,0,1,1,0
474,3.021121338,1,1,4,5,1,2,260,1,1,1,0
475,3.110918815,0,0,4,8,1,2,390,0,0,1,0
476,3.541861089,1,2,2,3,0,2,390,1,0,1,0
477,2.968955354,1,1,4,5,1,2,240,1,0,1,0
478,2.91458529,1,4,1,8,0,2,290,1,0,1,0
479,1.515786167,0,0,3,6,0,1,300,1,1,0,0
480,2.707974227,1,1,3,1,0,2,350,1,0,0,0
481,2.27301087,0,0,2,8,0,2,300,1,0,1,0
482,2.390592503,1,0,3,1,0,2,220,1,0,1,0
483,2.983006578,1,0,1,7,0,2,330,1,1,1,0
484,2.085451941,1,0,2,2,0,2,240,1,1,0,0
485,2.908698739,1,0,2,6,0,2,180,1,1,0,0
486,3.244807797,0,1,2,5,0,2,220,1,1,1,0
487,1.854038905,1,1,3,6,1,2,270,0,1,0,0
488,3.164810534,1,2,2,6,1,2,320,1,0,0,0
489,2.9837527,1,2,3,5,1,2,320,1,0,0,0
490,3.025561251,1,0,2,5,0,2,160,1,0,0,0
491,3.187488289,1,1,1,8,0,3,320,1,1,0,0
492,3.282678276,0,0,3,6,0,2,280,1,1,1,0
493,2.698736918,0,1,3,4,0,2,210,0,1,1,0
494,2.748644143,1,0,4,7,0,2,170,1,1,0,0
495,2.521061578,1,0,2,1,1,2,300,1,0,1,0
496,2.691649296,1,0,1,1,1,3,300,1,1,1,0
497,2.472501972,1,1,3,6,0,3,240,1,1,0,0
498,3.30324265,1,0,1,4,0,2,370,1,0,0,0
499,1.719325913,1,0,3,1,0,3,290,1,1,1,0
500,3.656158071,1,0,4,2,0,2,140,1,1,0,0
501,1.740763826,1,0,1,2,0,3,310,1,0,1,0
502,2.788419088,1,1,4,5,0,2,290,0,1,1,0
503,3.201035102,1,0,3,4,0,2,170,0,1,1,0
504,3.417212361,1,0,2,7,0,3,180,1,1,1,0
505,3.030297378,1,1,1,6,0,3,310,0,1,1,0
506,2.613180345,1,0,1,3,0,2,160,1,1,1,0
507,3.075118558,1,0,2,6,0,2,190,1,0,1,0
508,1.89330749,1,1,1,6,1,2,160,1,1,1,0
509,2.339161185,1,1,4,4,0,2,340,0,0,1,0
510,2.762649023,1,0,3,8,0,1,220,1,1,1,0
511,3.168187069,1,0,2,3,0,1,340,1,1,0,0
512,2.597590368,0,0,1,8,0,2,260,1,0,1,0
513,1.609518946,1,0,3,2,0,1,210,1,1,0,0
514,3.231717622,0,0,1,1,0,1,290,1,1,0,0
515,2.746883015,0,0,1,2,0,2,260,1,1,0,0
516,2.145258156,1,0,1,8,0,2,160,0,1,1,0
517,3.231258993,1,3,3,2,0,2,280,1,0,0,0
518,2.458575098,1,0,3,1,0,2,320,0,1,1,0
519,2.468250638,0,0,2,7,0,2,310,0,0,0,0
520,3.473383993,1,1,4,7,0,3,210,0,0,0,0
521,2.63712801,1,0,2,1,0,2,100,1,1,1,0
522,2.912729401,1,0,3,6,1,2,480,1,0,1,0
523,2.17527429,1,0,1,6,0,2,250,1,1,0,0
524,2.296580813,1,0,4,8,0,3,300,0,0,1,0
525,3.191693499,1,1,4,8,0,2,250,1,0,1,0
526,3.303892338,1,1,2,4,0,2,300,1,1,1,0
527,3.259462004,1,0,2,4,1,2,340,1,1,1,0
528,1.90830965,1,0,4,1,1,2,210,0,1,0,0
529,2.45578896,1,0,1,1,0,1,280,0,1,0,0
530,3.146521636,0,2,4,6,1,2,220,1,1,1,0
531,3.573109088,1,1,4,4,0,3,280,1,1,0,0
532,3.203975321,0,1,2,4,0,2,360,1,1,0,0
533,2.490848397,1,2,2,5,0,2,130,1,0,1,0
534,3.352115227,0,1,4,7,0,1,400,1,1,0,0
535,3.290052487,1,0,4,7,0,2,180,1,1,1,0
536,2.8255701,0,0,1,6,0,2,290,0,1,0,0
537,3.381674287,0,0,3,6,0,1,340,0,0,1,0
538,2.186173465,0,0,3,2,0,3,170,1,1,1,0
539,2.293248217,1,1,3,2,0,2,390,1,1,1,0
540,2.383479777,1,0,2,2,0,1,270,0,1,1,0
541,3.296034259,1,0,2,2,0,2,260,1,1,1,0
542,3.587661753,1,1,3,7,0,2,310,1,1,1,0
543,3.232953892,1,0,3,8,0,2,350,0,1,1,0
544,2.832496008,1,0,1,3,0,2,260,0,1,1,0
545,2.868018513,0,1,3,6,0,2,250,1,1,0,0
546,2.648593411,1,1,3,3,1,2,190,0,1,0,0
547,2.8155458,1,0,2,1,0,2,400,1,0,0,0
548,2.890102057,1,0,2,6,1,2,260,1,1,0,0
549,3.247655427,1,0,4,3,1,2,230,1,0,1,0
550,2.455472306,0,0,3,6,0,2,230,0,1,1,0
551,3.161180399,1,0,2,3,0,2,270,0,1,0,0
552,2.874036075,1,0,4,1,1,3,270,1,1,1,0
553,2.316010281,0,2,3,1,0,2,330,0,1,0,0
554,3.925625379,0,1,2,3,0,2,310,1,0,0,0
555,2.808623847,1,1,2,6,0,2,230,1,0,0,0
556,2.967087971,1,3,4,6,1,2,400,1,1,1,0
557,3.099714922,1,1,2,4,0,2,240,1,0,1,0
558,1.723206434,0,0,1,6,1,3,300,1,1,0,0
559,2.80630625,0,1,3,6,0,1,320,1,1,0,0
560,3.254840359,1,0,4,4,0,3,420,0,1,1,0
561,2.507969404,1,1,2,4,1,1,350,0,1,1,0
562,2.160078766,1,0,4,4,1,2,180,1,1,0,0
563,2.582060423,1,0,3,4,0,2,270,1,1,0,0
564,2.328370579,0,0,1,8,0,2,160,0,1,0,0
565,2.569574449,1,0,1,5,0,2,280,1,0,0,0
566,3.390255933,1,0,4,5,0,2,230,1,1,1,0
567,2.460747564,1,1,1,8,0,2,300,0,1,1,0
568,2.44284329,0,0,1,3,0,2,280,0,1,0,0
569,2.924389505,1,0,4,6,0,2,280,1,1,1,0
570,3.180180035,1,1,2,2,0,2,390,1,0,1,0
571,3.070913231,1,0,1,5,0,2,200,0,0,1,0
572,2.489580779,1,1,1,4,0,2,240,1,1,1,0
573,2.534589732,0,0,4,6,1,1,130,1,1,0,0
574,2.548962518,1,0,3,3,1,2,230,0,1,0,0
575,1.616425373,1,2,4,2,0,2,220,1,0,0,0
576,2.207915983,1,1,2,2,0,2,370,0,1,0,0
577,3.237263807,0,1,3,7,0,3,310,1,1,1,0
578,3.046753804,1,0,1,1,0,2,290,1,1,1,0
579,2.629060759,0,0,2,2,1,3,240,1,0,0,0
580,3.012283264,1,0,2,7,0,2,250,0,0,0,0
581,2.984684561,1,2,3,6,0,2,220,0,1,1,0
582,2.812017121,1,0,4,5,0,2,110,0,1,1,0
583,2.638267963,1,0,1,8,0,2,170,1,0,1,0
584,2.684713661,0,1,3,4,0,2,120,1,1,0,0
585,3.1483066,1,1,2,4,0,3,450,1,1,1,0
586,3.139442912,1,2,3,4,0,2,140,1,1,0,0
587,2.973240589,1,0,4,3,0,2,220,1,1,0,0
588,2.599040888,0,1,1,4,1,2,290,0,0,0,0
589,2.896758306,1,0,2,7,0,1,280,1,1,1,0
590,2.434215845,1,0,4,6,0,2,130,1,1,1,0
591,3.409517798,0,0,2,1,0,3,180,1,1,1,0
592,2.891028348,1,0,2,1,0,2,210,0,0,1,0
593,3.051206119,1,0,4,1,0,2,270,0,0,1,0
594,2.533592119,1,1,3,4,0,2,370,1,1,0,0
595,2.096726746,1,2,4,8,1,2,220,1,0,1,0
596,3.405055402,1,1,2,7,1,2,220,1,0,1,0
597,2.619785073,1,2,1,5,0,2,260,1,0,1,0
598,2.757968168,0,0,1,1,0,2,230,1,0,0,0
599,2.691220916,1,0,1,4,0,1,300,1,1,0,0
600,2.797460505,0,0,3,3,0,2,370,1,0,1,0
601,2.35602904,1,0,3,1,0,2,290,1,1,0,0
602,2.484796932,1,1,1,4,0,3,320,0,0,1,0
603,3.411340403,1,3,2,6,1,2,310,1,0,1,0
604,2.242894243,1,0,2,8,0,2,160,1,1,0,0
605,2.973148837,1,2,4,5,0,2,300,1,1,0,0
606,3.391052622,1,0,2,7,1,2,340,1,1,1,0
607,3.441979777,1,0,2,2,0,2,240,0,1,1,0
608,3.566280373,0,0,1,7,1,2,280,1,1,1,0
609,2.82905671,1,0,3,7,0,2,260,1,1,1,0
610,3.068554264,1,2,3,6,0,3,290,1,1,0,0
611,3.17118538,1,0,1,5,1,2,230,1,1,1,0
612,2.332511756,0,2,3,4,1,3,140,1,1,1,0
613,3.243048518,1,0,3,6,1,2,170,0,1,0,0
614,3.316492474,0,0,3,6,0,2,210,0,1,1,0
615,2.709995787,1,1,1,4,1,3,230,1,1,0,0
616,2.401115214,0,1,4,1,0,2,180,1,1,0,0
617,3.372763881,0,2,2,5,1,2,230,0,1,1,0
618,2.827918701,1,1,2,1,0,3,180,1,0,0,0
619,2.998360359,1,1,2,8,0,2,360,0,1,1,0
620,2.146856883,1,1,1,4,0,3,280,1,1,1,0
621,2.601884584,1,1,1,4,0,2,330,0,0,0,0
622,2.817435093,0,0,3,3,1,2,300,0,1,0,0
623,2.626168922,1,0,4,3,0,2,180,1,0,1,0
624,1.967428392,1,0,2,2,0,2,280,1,0,0,0
625,3.426584213,1,0,1,3,1,2,380,0,1,1,0
626,3.247119738,1,0,2,7,0,2,200,1,1,1,0
627,3.062551506,1,0,3,2,0,2,170,1,1,1,0
628,2.039160686,1,0,1,3,0,2,350,0,0,1,0
629,2.585409056,0,0,1,4,0,1,220,1,1,1,0
630,2.653137294,1,1,3,6,1,3,300,1,1,1,0
631,2.62262654,1,0,4,2,1,3,180,1,1,1,0
632,2.35436778,1,2,2,8,0,2,250,1,1,0,0
633,3.305669333,1,0,2,2,0,2,280,0,1,0,0
634,3.119696629,1,1,4,8,0,2,230,1,1,1,0
635,2.523448132,1,0,4,3,0,1,280,1,1,0,0
636,2.754539822,0,1,2,6,0,1,340,1,1,1,0
637,1.56151638,1,0,3,1,0,2,350,0,0,1,0
638,3.59312677,1,0,1,6,0,3,340,0,1,1,0
639,3.166023361,1,0,3,4,1,1,350,1,0,0,0
640,3.458978325,1,0,3,2,1,3,220,1,0,1,0
641,2.460141011,1,1,1,7,0,2,300,1,1,1,0
642,2.034494202,1,0,4,4,1,3,420,0,1,1,0
643,2.955397239,1,1,4,4,0,1,300,1,0,1,0
644,3.254319575,1,0,3,3,0,2,280,0,1,1,0
645,3.363112768,1,1,3,7,0,2,270,1,0,1,0
646,2.202777588,0,1,2,2,0,3,280,1,0,0,0
647,2.813902032,0,1,4,2,0,1,230,1,0,1,0
648,2.86007748,1,0,1,1,1,3,450,1,0,0,0
649,2.827873851,1,0,1,8,0,1,230,1,0,0,0
650,2.810903974,1,1,4,5,0,2,350,1,0,1,0
651,3.339209591,1,0,2,7,1,2,330,1,1,1,0
652,2.922284029,0,0,3,7,0,2,350,0,1,1,0
653,3.539052229,0,1,1,2,0,3,330,1,1,1,0
654,2.615014775,1,1,1,6,1,3,390,1,1,0,0
655,3.376452494,1,1,1,2,0,2,300,1,0,0,0
656,2.177247259,1,0,4,4,0,2,340,0,1,0,0
657,2.796297271,1,3,4,6,0,2,210,1,1,1,0
658,2.211943779,0,0,4,4,0,2,250,0,1,0,0
659,2.448080461,1,0,3,5,1,2,120,1,1,0,0
660,3.300365963,1,0,1,3,0,2,210,0,1,1,0
661,2.74186993,1,0,4,5,1,1,150,1,0,1,0
662,2.819467943,1,0,3,8,0,2,330,1,1,0,0
663,3.017395306,1,0,2,5,0,2,220,1,0,1,0
664,1.947363624,1,0,4,4,0,2,360,1,1,1,0
665,2.592822858,1,1,2,5,0,1,320,1,0,0,0
666,2.751487037,0,0,3,2,0,3,320,1,0,1,0
667,2.733520864,1,1,4,2,1,2,290,1,1,1,0
668,3.164339488,1,1,1,4,0,2,80,1,1,0,0
669,2.885536214,1,1,4,6,0,3,350,1,0,1,0
670,3.259507626,1,2,3,2,0,3,250,1,1,1,0
671,3.357554327,1,1,3,2,0,2,240,0,0,1,0
672,1.943645347,1,0,1,3,0,1,400,1,0,1,0
673,2.598901625,1,1,2,3,1,3,160,1,0,1,0
674,2.812036931,1,1,3,6,0,3,160,1,1,1,0
675,2.886833428,0,3,4,5,0,2,180,1,0,1,0
676,1.852576071,0,0,3,2,0,2,220,1,0,1,0
677,2.976127024,0,0,2,6,0,1,350,0,0,0,0
678,3.08416623,1,0,3,6,0,2,200,0,1,1,0
679,2.876702772,1,0,1,2,1,3,280,1,1,1,0
680,3.015860215,1,1,1,4,0,2,180,1,1,0,0
681,2.861329489,0,1,1,3,0,2,160,1,1,1,0
682,3.094179386,1,1,4,1,0,2,150,1,0,1,0
683,2.813708916,1,1,4,2,1,2,220,1,0,1,0
684,3.331331254,1,2,4,8,0,2,210,1,0,0,0
685,2.142832817,1,0,4,5,0,3,140,1,1,0,0
686,2.453884982,1,1,4,8,1,2,150,1,0,1,0
687,2.737142373,1,0,2,2,0,2,260,1,1,1,0
688,3.084865192,1,0,3,3,0,2,270,1,0,1,0
689,3.055966594,1,0,1,6,0,2,310,1,1,1,0
690,2.97357371,1,0,4,4,1,3,230,1,1,1,0
691,2.010194751,1,0,2,8,1,1,320,1,0,1,0
692,3.276666688,1,1,1,8,0,2,220,0,1,1,0
693,2.784486068,1,0,3,5,1,2,310,1,1,1,0
694,2.373808557,1,2,1,3,0,2,300,1,1,0,0
695,2.803021814,0,2,1,8,0,3,240,0,1,0,0
696,3.187261521,1,0,3,1,0,2,320,1,0,1,0
697,1.916888761,1,2,4,2,0,2,190,1,0,0,0
698,1.73820698,1,0,4,4,0,2,200,1,0,1,0
699,3.046325382,1,0,4,5,0,2,330,1,0,0,0
700,1.881400232,1,2,4,7,0,3,240,1,1,0,0
701,2.230933674,1,0,2,2,0,2,240,1,1,1,0
702,2.50007844,1,0,2,2,0,2,260,1,0,1,0
703,3.225896235,1,0,2,7,1,2,290,1,0,0,0
704,3.326371814,1,0,3,6,0,2,360,1,1,0,0
705,1.984149308,1,0,1,1,1,3,310,0,0,1,0
706,3.120815789,1,0,1,3,0,3,390,0,1,1,0
707,2.359720207,1,0,4,2,0,2,310,0,0,1,0
708,2.338376483,1,0,2,7,0,2,250,1,1,1,0
709,2.905508328,1,0,1,1,0,2,210,1,1,0,0
710,3.02248869,1,2,1,7,0,1,360,1,1,1,0
711,3.143009953,1,1,4,2,0,1,180,1,1,1,0
712,2.672194529,1,1,2,5,1,2,230,0,1,0,0
713,2.964364057,1,1,3,4,0,2,340,1,1,1,0
714,3.547303832,1,2,2,3,0,2,450,0,1,1,0
715,2.862850789,1,0,4,6,0,2,410,1,1,1,0
716,3.085230607,1,0,2,2,0,3,230,1,0,1,0
717,3.091314994,1,2,2,1,1,2,300,0,1,1,0
718,3.192921593,1,3,3,5,0,2,130,1,0,1,0
719,3.32682827,1,2,2,8,1,1,120,1,0,1,0
720,3.042176945,1,1,1,3,0,2,340,0,1,0,0
721,2.08797543,1,0,1,8,1,2,310,0,0,1,0
722,3.30001536,0,1,3,7,0,3,280,0,0,1,0
723,3.169933312,1,0,3,4,0,2,180,0,1,0,0
724,2.589571663,0,0,1,3,1,2,190,1,0,0,0
725,2.522224114,1,0,1,4,0,3,270,1,1,0,0
726,2.28320166,1,1,1,8,0,1,210,0,0,0,0
727,2.662756063,1,2,4,6,0,2,230,1,0,0,0
728,2.885473311,0,1,2,1,0,2,300,1,0,0,0
729,2.882384937,0,1,3,3,1,2,190,1,1,0,0
730,2.675914385,1,0,1,4,0,2,270,1,0,0,0
731,3.099206957,1,1,4,4,1,2,200,1,1,1,0
732,2.752814395,1,3,1,5,0,2,270,1,1,1,0
733,3.037686885,1,0,1,3,0,2,160,1,1,0,0
734,3.104065272,1,1,3,4,0,1,320,0,1,0,0
735,1.838569165,1,1,4,3,1,2,380,1,1,1,0
736,2.939144242,1,0,3,3,0,2,250,1,1,1,0
737,2.142806709,0,0,3,3,0,2,240,1,0,0,0
738,2.192491784,1,2,1,3,0,1,340,1,1,1,0
739,1.818183475,0,0,4,1,0,2,300,1,1,1,0
740,2.25782605,1,1,2,1,1,2,430,0,1,1,0
741,3.611495202,1,2,1,2,0,2,250,1,1,1,0
742,2.722790733,1,0,4,7,0,2,220,0,1,0,0
743,1.91844854,1,1,2,1,0,2,340,1,1,0,0
744,3.103159254,1,0,2,6,0,2,230,1,1,1,0
745,2.328927386,1,0,2,2,0,3,170,1,0,1,0
746,3.18796905,1,0,1,4,0,3,330,1,1,1,0
747,3.113772534,1,1,3,1,0,2,320,1,1,1,0
748,3.036642741,1,1,4,1,0,2,270,1,0,1,0
749,3.540047843,1,1,1,1,0,2,390,1,0,1,0
750,2.543086842,1,1,2,1,0,2,260,0,1,1,0
751,2.577513164,0,0,3,3,0,2,220,1,1,1,0
752,3.370725967,1,0,2,8,0,2,240,1,0,0,0
753,2.614329855,1,0,1,7,0,2,140,1,1,0,0
754,2.82562824,1,0,2,2,0,1,190,1,0,0,0
755,3.587949628,1,1,3,3,1,1,220,1,1,1,0
756,2.746351452,1,1,4,1,1,2,250,1,1,1,0
757,2.960044287,1,2,3,4,0,2,260,1,0,1,0
758,3.075075022,1,0,1,7,0,2,150,1,0,0,0
759,2.709178367,0,2,1,8,0,2,280,1,1,0,0
760,2.865090443,0,0,1,3,1,2,400,1,0,1,0
761,3.388043849,0,2,2,2,0,3,320,1,1,1,0
762,3.234821213,0,1,3,2,0,2,230,1,1,1,0
763,3.032647708,1,1,4,7,0,2,220,1,1,1,0
764,1.981415328,1,0,1,6,0,3,250,0,0,0,0
765,3.566637724,1,0,2,2,0,1,130,1,0,1,0
766,3.860346614,1,0,3,8,0,1,260,0,0,0,0
767,3.025433126,1,0,2,3,1,1,380,1,1,1,0
768,2.957559238,1,0,3,4,0,3,260,0,1,1,0
769,3.284310259,1,0,3,2,1,3,310,1,0,1,0
770,3.242842306,1,3,3,7,1,2,130,1,0,1,0
771,3.254208974,1,1,3,1,0,2,190,0,0,1,0
772,2.265781418,1,1,3,3,0,2,260,1,0,0,0
773,3.050490161,1,0,1,1,1,3,220,0,1,1,0
774,2.918523551,1,2,2,2,1,2,300,1,1,0,0
775,2.819902779,1,0,1,5,0,2,220,1,0,1,0
776,3.176929241,1,0,2,6,1,2,330,1,0,1,0
777,3.005688566,1,0,1,7,1,2,80,0,1,1,0
778,3.000897514,0,0,2,4,0,2,170,1,0,0,0
779,3.331350794,1,0,4,3,1,3,210,1,1,1,0
780,2.722656753,1,0,4,7,1,2,320,1,1,1,0
781,2.903645778,1,1,1,8,0,2,430,1,1,1,0
782,2.845390064,1,0,1,2,0,2,230,1,0,0,0
783,3.039891083,1,1,1,8,0,2,290,0,1,0,0
784,2.175585356,1,0,3,7,0,3,320,1,0,0,0
785,2.591254535,1,0,2,5,0,2,190,1,1,1,0
786,3.511879143,1,1,2,8,0,3,270,1,0,1,0
787,2.245520541,1,0,4,5,0,3,300,1,1,1,0
788,2.982665507,1,0,4,7,0,2,280,1,0,0,0
789,2.424592761,0,0,2,7,1,2,250,1,0,1,0
790,3.19736814,1,1,4,5,0,2,200,1,0,0,0
791,3.670689677,0,0,2,7,0,2,210,1,1,0,0
792,2.658902089,1,2,4,8,0,2,340,1,1,1,0
793,2.275210195,1,0,3,1,0,3,200,1,0,0,0
794,2.37622471,0,0,3,6,0,2,220,0,0,1,0
795,2.9467412,1,0,3,8,0,3,210,0,0,1,0
796,2.34691617,0,2,4,4,0,2,310,1,0,1,0
797,3.294289886,1,2,2,5,0,2,310,1,1,1,0
798,3.240044135,1,1,4,4,0,2,410,1,0,0,0
799,1.386140825,1,0,3,1,0,1,270,1,0,1,0
800,2.887329149,1,1,3,1,1,2,360,0,0,1,0
801,3.259274693,1,0,2,8,0,2,290,1,0,0,0
802,3.104516486,1,0,3,3,0,3,300,1,1,0,0
803,1.987692177,1,0,3,3,0,2,200,1,1,1,0
804,2.541373851,0,0,1,2,0,2,330,1,1,1,0
805,2.800882285,0,0,1,8,0,2,240,1,1,0,0
806,2.913808378,1,0,3,4,0,3,250,0,0,1,0
807,2.509658302,1,1,3,4,1,2,180,0,0,1,0
808,3.181005301,1,1,1,1,1,2,220,1,1,1,0
809,2.054472823,1,2,3,3,0,2,230,0,0,1,0
810,2.757901352,1,0,1,3,0,2,350,1,0,1,0
811,2.245689929,1,1,1,5,0,2,150,1,0,0,0
812,3.265567524,0,1,1,4,0,2,340,1,1,0,0
813,2.515238333,0,0,2,8,0,2,380,1,1,0,0
814,2.96387163,1,1,2,1,0,3,270,0,1,1,0
815,3.496199976,0,1,4,3,0,1,240,1,1,1,0
816,2.799288049,1,0,2,1,0,3,190,1,1,1,0
817,2.406057233,1,1,3,5,0,3,220,1,0,1,0
818,2.435987362,0,0,3,7,0,3,370,1,1,1,0
819,2.90885102,1,1,2,7,1,2,180,0,0,0,0
820,2.486078844,1,0,1,1,0,2,300,0,1,1,0
821,3.486224665,1,1,1,7,0,2,230,0,1,1,0
822,2.635103777,0,1,2,7,1,2,330,1,1,1,0
823,3.583592116,0,0,1,6,0,3,290,1,1,0,0
824,2.722896383,1,0,3,3,0,1,290,0,0,0,0
825,1.792997238,0,0,3,5,0,2,300,1,1,1,0
826,2.736119571,0,1,3,2,0,2,250,0,0,1,0
827,2.749961066,1,0,1,5,1,3,330,1,0,1,0
828,3.765175484,0,1,4,5,0,2,340,0,1,1,0
829,2.672610389,0,2,4,4,0,3,260,1,1,0,0
830,2.819199547,1,0,3,2,1,2,190,1,0,1,0
831,2.717604429,1,0,1,6,1,2,260,1,0,1,0
832,3.279920723,1,0,2,4,1,3,200,1,1,1,0
833,2.801199054,1,1,4,7,1,2,160,1,1,1,0
834,3.229324853,1,0,2,2,1,3,200,1,0,0,0
835,3.793737527,0,0,2,2,0,3,180,1,0,1,0
836,2.373024904,1,0,2,6,0,2,310,0,0,0,0
837,3.360089517,1,1,2,8,0,2,270,0,0,1,0
838,3.398075034,1,1,3,8,1,2,210,1,0,0,0
839,3.147783569,1,2,2,3,0,2,370,1,1,1,0
840,2.329767356,1,0,3,3,0,3,220,1,0,0,0
841,2.495352074,1,0,4,6,1,2,120,1,1,0,0
842,2.880337141,0,0,2,7,0,1,340,0,1,0,0
843,3.18056095,1,1,1,7,0,2,240,1,0,1,0
844,2.895099292,1,0,2,2,0,2,420,0,0,0,0
845,2.020348134,1,1,4,7,0,1,290,1,1,1,0
846,1.666432253,0,1,2,3,0,1,350,1,0,1,0
847,3.571592261,1,3,4,5,1,2,160,0,1,0,0
848,2.99790841,1,0,1,3,1,2,310,0,1,0,0
849,3.147967,0,1,3,4,1,2,390,1,1,0,0
850,3.238156152,1,1,2,4,0,1,210,0,1,1,0
851,2.98653513,0,1,3,1,0,1,400,1,1,0,0
852,3.171554643,1,1,4,4,0,2,160,0,1,1,0
853,1.970722692,0,2,3,5,1,2,150,0,1,0,0
854,2.054163211,0,0,2,5,1,1,270,0,1,1,0
855,2.760380218,1,0,4,5,0,2,340,0,0,1,0
856,2.528776716,0,1,3,2,1,2,190,0,0,1,0
857,3.185263148,1,0,2,7,0,1,300,0,1,0,0
858,2.927081219,0,2,3,8,1,2,340,1,0,1,0
859,2.539936808,1,0,4,1,0,3,260,0,0,1,0
860,2.714179404,1,0,1,8,1,2,280,0,0,0,0
861,2.197762152,1,1,2,7,0,3,240,1,1,1,0
862,2.284539153,1,2,1,3,1,2,260,1,0,1,0
863,3.361953293,0,0,4,4,0,2,390,0,1,0,0
864,2.092019083,0,0,2,3,0,3,320,1,1,1,0
865,2.849683904,1,0,3,3,0,2,400,1,0,1,0
866,2.792581564,1,0,2,8,1,2,140,0,0,1,0
867,2.922289178,1,1,1,8,0,2,250,0,1,1,0
868,1.851781317,1,0,2,6,0,3,180,0,0,1,0
869,3.328553959,1,2,3,4,0,2,250,0,1,1,0
870,2.648553169,1,0,1,2,0,2,250,1,1,1,0
871,2.968209806,0,1,4,2,1,2,320,1,1,1,0
872,3.457311733,1,0,4,4,0,2,200,1,0,0,0
873,3.205215018,1,0,4,2,0,2,370,0,0,0,0
874,2.364149854,1,0,3,5,0,2,430,1,0,0,0
875,2.78405709,1,1,4,2,0,2,310,0,1,1,0
876,3.148827815,0,1,4,6,0,2,180,1,1,0,0
877,3.131845214,1,0,1,8,1,1,120,1,1,0,0
878,3.519248323,0,1,3,2,0,2,250,1,1,0,0
879,2.814708097,1,0,2,3,0,3,200,1,0,1,0
880,2.518468065,0,1,3,4,0,2,270,1,0,0,0
881,3.232290202,1,0,1,5,0,2,160,1,0,0,0
882,2.734398207,1,0,2,3,1,3,230,1,0,0,0
883,2.560044521,0,1,1,3,0,2,280,1,1,0,0
884,2.769064682,1,0,4,5,0,2,210,1,1,0,0
885,2.44758701,1,0,4,4,0,2,270,1,1,1,0
886,2.312118125,0,2,4,4,1,2,320,1,0,0,0
887,2.927740299,1,0,2,8,0,3,310,0,1,1,0
888,3.040695226,1,1,4,6,1,2,320,1,1,1,0
889,2.413680154,1,1,1,2,0,2,270,0,1,1,0
890,3.322790769,0,1,3,6,0,2,200,1,0,0,0
891,2.070338741,0,1,3,4,0,3,390,0,1,0,0
892,2.905786117,1,0,2,3,0,1,220,1,0,0,0
893,3.716515753,1,0,4,4,0,3,200,1,0,0,0
894,2.722541513,0,0,4,2,0,3,280,1,0,0,0
895,3.005463797,0,2,4,4,0,2,160,1,1,0,0
896,3.040865691,0,2,4,4,0,3,140,0,1,0,0
897,2.587201264,1,1,1,4,1,2,380,1,1,1,0
898,3.372977803,1,2,4,4,0,2,220,1,0,1,0
899,2.656572989,0,0,3,8,0,2,210,0,1,0,0
900,3.123601163,1,0,4,2,0,2,220,1,0,1,0
901,3.417420343,1,0,1,4,0,2,140,1,0,0,0
902,3.231778386,1,0,2,4,0,2,220,1,0,1,0
903,2.278506857,1,0,1,2,0,2,280,1,1,0,0
904,3.160170263,0,1,3,5,0,2,230,1,0,1,0
905,2.798970227,1,1,2,8,0,2,280,1,0,0,0
906,3.417939604,0,1,4,3,0,2,230,1,0,1,0
907,2.508884351,1,0,2,2,1,2,260,1,0,0,0
908,3.360528761,0,1,1,6,1,3,200,1,1,1,0
909,3.653889373,0,1,3,1,0,2,150,1,0,1,0
910,2.77249929,0,0,1,3,0,1,380,0,0,1,0
911,1.938397161,1,3,2,3,0,1,140,1,1,1,0
912,2.587268241,1,0,1,7,1,2,210,1,0,1,0
913,3.296264296,1,0,3,7,0,2,230,0,1,1,0
914,2.809265405,1,0,1,6,0,2,210,0,0,1,0
915,3.202526696,0,0,4,4,0,3,290,1,1,0,0
916,3.067227503,1,1,3,7,0,2,150,1,1,0,0
917,2.430744597,0,2,3,8,0,2,260,0,1,1,0
918,3.631277494,1,1,2,8,0,2,220,1,1,0,0
919,3.545391118,1,0,2,7,0,2,220,0,0,1,0
920,3.410948189,0,2,3,5,0,2,280,1,0,0,0
921,2.557839705,1,1,3,7,1,2,350,1,1,0,0
922,2.945807494,1,0,3,6,0,2,260,1,1,0,0
923,2.77442492,0,0,4,3,0,2,280,1,1,0,0
